"Fecha";"Ano";"Mes";"Dia";"Estacion";"81";"82";"83";"86";"87";"88";"89"
2021-03-29;2021;3;29;38;NA;NA;"15,7";"37";NA;NA;NA
2021-03-30;2021;3;30;38;NA;NA;"16";"36";NA;NA;NA
2021-03-31;2021;3;31;38;NA;NA;"16,8";"32";NA;NA;NA
2021-04-01;2021;4;1;38;NA;NA;"17,2";"35";NA;NA;NA
2021-04-02;2021;4;2;38;NA;NA;"13,4";"79";NA;NA;NA
2021-04-03;2021;4;3;38;NA;NA;"13,8";"71";NA;NA;NA
2021-04-04;2021;4;4;38;NA;NA;"14,6";"40";NA;NA;NA
2021-04-05;2021;4;5;38;NA;NA;"15,8";"41";NA;NA;NA
2021-04-06;2021;4;6;38;NA;NA;"16,6";"35";NA;NA;NA
2021-04-07;2021;4;7;38;NA;NA;"13,2";"39";NA;NA;NA
2021-04-08;2021;4;8;38;NA;NA;"12,7";"65";NA;NA;NA
2021-04-09;2021;4;9;38;NA;NA;"10,8";"74";NA;NA;NA
2021-04-10;2021;4;10;38;NA;NA;"12,9";"70";NA;NA;NA
2021-04-11;2021;4;11;38;NA;NA;"11,8";"83";NA;NA;NA
2021-04-12;2021;4;12;38;NA;NA;"10,7";"50";NA;NA;NA
2021-04-13;2021;4;13;38;NA;NA;"12,2";"54";NA;NA;NA
2021-04-14;2021;4;14;38;NA;NA;"14,7";"65";NA;NA;NA
2021-04-15;2021;4;15;38;NA;NA;"13,1";"65";NA;NA;NA
2021-04-16;2021;4;16;38;NA;NA;"12,4";"53";NA;NA;NA
2021-04-17;2021;4;17;38;NA;NA;"10,2";"38";NA;NA;NA
2021-04-18;2021;4;18;38;NA;NA;"11,5";"42";NA;NA;NA
2021-04-19;2021;4;19;38;NA;NA;"14,5";"45";NA;NA;NA
2021-04-20;2021;4;20;38;NA;NA;"14,7";"59";NA;NA;NA
2021-04-21;2021;4;21;38;NA;NA;"13,5";"63";NA;NA;NA
2021-04-22;2021;4;22;38;NA;NA;"12,4";"80";NA;NA;NA
2021-04-23;2021;4;23;38;NA;NA;"12,9";"71";NA;NA;NA
2021-04-24;2021;4;24;38;NA;NA;"12,3";"71";NA;NA;NA
2021-04-25;2021;4;25;38;NA;NA;"10,9";"86";NA;NA;NA
2021-04-26;2021;4;26;38;NA;NA;"14";"79";NA;NA;NA
2021-04-27;2021;4;27;38;NA;NA;"14,2";"76";NA;NA;NA
2021-04-28;2021;4;28;38;NA;NA;"13,9";"75";NA;NA;NA
2021-04-29;2021;4;29;38;NA;NA;"13,1";"71";NA;NA;NA
2021-04-30;2021;4;30;38;NA;NA;"11,8";"61";NA;NA;NA
2021-05-01;2021;5;1;38;NA;NA;"12,2";"56";NA;NA;NA
2021-05-02;2021;5;2;38;NA;NA;"13,2";"53";NA;NA;NA
2021-05-03;2021;5;3;38;NA;NA;"13,3";"61";NA;NA;NA
2021-05-04;2021;5;4;38;NA;NA;"15,8";"57";NA;NA;NA
2021-05-05;2021;5;5;38;NA;NA;"18,7";"40";NA;NA;NA
2021-05-06;2021;5;6;38;NA;NA;"20,1";"42";NA;NA;NA
2021-05-07;2021;5;7;38;NA;NA;"21,4";"40";NA;NA;NA
2021-05-08;2021;5;8;38;NA;NA;"21,7";"39";NA;NA;NA
2021-05-09;2021;5;9;38;NA;NA;"16,2";"59";NA;NA;NA
2021-05-10;2021;5;10;38;NA;NA;"11,5";"64";NA;NA;NA
2021-05-11;2021;5;11;38;NA;NA;"11,6";"52";NA;NA;NA
2021-05-12;2021;5;12;38;NA;NA;"14,1";"56";NA;NA;NA
2021-05-13;2021;5;13;38;NA;NA;"14,4";"55";NA;NA;NA
2021-05-14;2021;5;14;38;NA;NA;"16,7";"46";NA;NA;NA
2021-05-15;2021;5;15;38;NA;NA;"19,4";"51";NA;NA;NA
2021-05-16;2021;5;16;38;NA;NA;"19,9";"59";NA;NA;NA
2021-05-17;2021;5;17;38;NA;NA;"19,6";"41";NA;NA;NA
2021-05-18;2021;5;18;38;NA;NA;"20,7";"38";NA;NA;NA
2021-05-19;2021;5;19;38;NA;NA;"19,6";"40";NA;NA;NA
2021-05-20;2021;5;20;38;NA;NA;"20,9";"38";NA;NA;NA
2021-05-21;2021;5;21;38;NA;NA;"22,5";"40";NA;NA;NA
2021-05-22;2021;5;22;38;NA;NA;"17,2";"38";NA;NA;NA
2021-05-23;2021;5;23;38;NA;NA;"14,9";"49";NA;NA;NA
2021-05-24;2021;5;24;38;NA;NA;"16,1";"50";NA;NA;NA
2021-05-25;2021;5;25;38;NA;NA;"19,2";"44";NA;NA;NA
2021-05-26;2021;5;26;38;NA;NA;"20,5";"52";NA;NA;NA
2021-05-27;2021;5;27;38;NA;NA;"21,6";"47";NA;NA;NA
2021-05-28;2021;5;28;38;NA;NA;"21,1";"56";NA;NA;NA
2021-05-29;2021;5;29;38;NA;NA;"23,7";"46";NA;NA;NA
2021-05-30;2021;5;30;38;NA;NA;"24,6";"45";NA;NA;NA
2021-05-31;2021;5;31;38;NA;NA;"23,8";"47";NA;NA;NA
2021-06-01;2021;6;1;38;NA;NA;"20,1";"64";NA;NA;NA
2021-06-02;2021;6;2;38;NA;NA;"20,1";"54";NA;NA;NA
2021-06-03;2021;6;3;38;NA;NA;"22,7";"49";NA;NA;NA
2021-06-04;2021;6;4;38;NA;NA;"23,1";"38";NA;NA;NA
2021-06-05;2021;6;5;38;NA;NA;"18,4";"68";NA;NA;NA
2021-06-06;2021;6;6;38;NA;NA;"21,1";"60";NA;NA;NA
2021-06-07;2021;6;7;38;NA;NA;"24,8";"40";NA;NA;NA
2021-06-08;2021;6;8;38;NA;NA;"26,7";"33";NA;NA;NA
2021-06-09;2021;6;9;38;NA;NA;"27,5";"27";NA;NA;NA
2021-06-10;2021;6;10;38;NA;NA;"27,4";"34";NA;NA;NA
2021-06-11;2021;6;11;38;NA;NA;"25,7";"43";NA;NA;NA
2021-06-12;2021;6;12;38;NA;NA;"22,7";"51";NA;NA;NA
2021-06-13;2021;6;13;38;NA;NA;"25,4";"38";NA;NA;NA
2021-06-14;2021;6;14;38;NA;NA;"27,3";"35";NA;NA;NA
2021-06-15;2021;6;15;38;NA;NA;"26,8";"36";NA;NA;NA
2021-06-16;2021;6;16;38;NA;NA;"25,4";"44";NA;NA;NA
2021-06-17;2021;6;17;38;NA;NA;"17,8";"78";NA;NA;NA
2021-06-18;2021;6;18;38;NA;NA;"19";"68";NA;NA;NA
2021-06-19;2021;6;19;38;NA;NA;"19";"54";NA;NA;NA
2021-06-20;2021;6;20;38;NA;NA;"16,6";"67";NA;NA;NA
2021-06-21;2021;6;21;38;NA;NA;"17,1";"60";NA;NA;NA
2021-06-22;2021;6;22;38;NA;NA;"17,3";"60";NA;NA;NA
2021-06-23;2021;6;23;38;NA;NA;"19,1";"52";NA;NA;NA
2021-06-24;2021;6;24;38;NA;NA;"21,2";"43";NA;NA;NA
2021-06-25;2021;6;25;38;NA;NA;"24,6";"40";NA;NA;NA
2021-06-26;2021;6;26;38;NA;NA;"26,1";"37";NA;NA;NA
2021-06-27;2021;6;27;38;NA;NA;"23,6";"31";NA;NA;NA
2021-06-28;2021;6;28;38;NA;NA;"21,2";"33";NA;NA;NA
2021-06-29;2021;6;29;38;NA;NA;"23,3";"35";NA;NA;NA
2021-06-30;2021;6;30;38;NA;NA;"25,2";"34";NA;NA;NA
2021-07-01;2021;7;1;38;NA;NA;"26,7";"27";NA;NA;NA
2021-07-02;2021;7;2;38;NA;NA;"27,4";"22";NA;NA;NA
2021-07-03;2021;7;3;38;NA;NA;"26,3";"34";NA;NA;NA
2021-07-04;2021;7;4;38;NA;NA;"25,4";"38";NA;NA;NA
2021-07-05;2021;7;5;38;NA;NA;"26,5";"40";NA;NA;NA
2021-07-06;2021;7;6;38;NA;NA;"20,1";"59";NA;NA;NA
2021-07-07;2021;7;7;38;NA;NA;"19,9";"46";NA;NA;NA
2021-07-08;2021;7;8;38;NA;NA;"22,4";"38";NA;NA;NA
2021-07-09;2021;7;9;38;NA;NA;"25,9";"37";NA;NA;NA
2021-07-10;2021;7;10;38;NA;NA;"29,1";"34";NA;NA;NA
2021-07-11;2021;7;11;38;NA;NA;"31,1";"24";NA;NA;NA
2021-07-12;2021;7;12;38;NA;NA;"23,6";"33";NA;NA;NA
2021-07-13;2021;7;13;38;NA;NA;"20,6";"36";NA;NA;NA
2021-07-14;2021;7;14;38;NA;NA;"22";"37";NA;NA;NA
2021-07-15;2021;7;15;38;NA;NA;"24,1";"36";NA;NA;NA
2021-07-16;2021;7;16;38;NA;NA;"27,9";"31";NA;NA;NA
2021-07-17;2021;7;17;38;NA;NA;"30,2";"24";NA;NA;NA
2021-07-18;2021;7;18;38;NA;NA;"30,2";"26";NA;NA;NA
2021-07-19;2021;7;19;38;NA;NA;"28,9";"29";NA;NA;NA
2021-07-20;2021;7;20;38;NA;NA;"29,6";"25";NA;NA;NA
2021-07-21;2021;7;21;38;NA;NA;"29,7";"27";NA;NA;NA
2021-07-22;2021;7;22;38;NA;NA;"30,4";"26";NA;NA;NA
2021-07-23;2021;7;23;38;NA;NA;"28,3";"23";NA;NA;NA
2021-07-24;2021;7;24;38;NA;NA;"24,3";"31";NA;NA;NA
2021-07-25;2021;7;25;38;NA;NA;"25,1";"31";NA;NA;NA
2021-07-26;2021;7;26;38;NA;NA;"23,5";"53";NA;NA;NA
2021-07-27;2021;7;27;38;NA;NA;"26,7";"42";NA;NA;NA
2021-07-28;2021;7;28;38;NA;NA;"28,7";"32";NA;NA;NA
2021-07-29;2021;7;29;38;NA;NA;"28,8";"40";NA;NA;NA
2021-07-30;2021;7;30;38;NA;NA;"28,1";"30";NA;NA;NA
2021-07-31;2021;7;31;38;NA;NA;"22,9";"41";NA;NA;NA
2021-08-01;2021;8;1;38;NA;NA;"20,6";"45";NA;NA;NA
2021-08-02;2021;8;2;38;NA;NA;"23,5";"35";NA;NA;NA
2021-08-03;2021;8;3;38;NA;NA;"25,2";"40";NA;NA;NA
2021-08-04;2021;8;4;38;NA;NA;"26,1";"37";NA;NA;NA
2021-08-05;2021;8;5;38;NA;NA;"27,7";"28";NA;NA;NA
2021-08-06;2021;8;6;38;NA;NA;"27";"29";NA;NA;NA
2021-08-07;2021;8;7;38;NA;NA;"23,9";"32";NA;NA;NA
2021-08-08;2021;8;8;38;NA;NA;"24,6";"29";NA;NA;NA
2021-08-09;2021;8;9;38;NA;NA;"27";"49";NA;NA;NA
2021-08-10;2021;8;10;38;NA;NA;"29";"44";NA;NA;NA
2021-08-11;2021;8;11;38;NA;NA;"31,3";"34";NA;NA;NA
2021-08-12;2021;8;12;38;NA;NA;"30,6";"31";NA;NA;NA
2021-08-13;2021;8;13;38;NA;NA;"33";"21";NA;NA;NA
2021-08-14;2021;8;14;38;NA;NA;"34,2";"23";NA;NA;NA
2021-08-15;2021;8;15;38;NA;NA;"33";"20";NA;NA;NA
2021-08-16;2021;8;16;38;NA;NA;"30";"22";NA;NA;NA
2021-08-17;2021;8;17;38;NA;NA;"25,5";"29";NA;NA;NA
2021-08-18;2021;8;18;38;NA;NA;"26,7";"32";NA;NA;NA
2021-08-19;2021;8;19;38;NA;NA;"27,2";"36";NA;NA;NA
2021-08-20;2021;8;20;38;NA;NA;"27,2";"39";NA;NA;NA
2021-08-21;2021;8;21;38;NA;NA;"28,2";"22";NA;NA;NA
2021-08-22;2021;8;22;38;NA;NA;"29,2";"23";NA;NA;NA
2021-08-23;2021;8;23;38;NA;NA;"29,6";"30";NA;NA;NA
2021-08-24;2021;8;24;38;NA;NA;"26,7";"41";NA;NA;NA
2021-08-25;2021;8;25;38;NA;NA;"25";"50";NA;NA;NA
2021-08-26;2021;8;26;38;NA;NA;"26,5";"43";NA;NA;NA
2021-08-27;2021;8;27;38;NA;NA;"28,2";"33";NA;NA;NA
2021-08-28;2021;8;28;38;NA;NA;"27";"32";NA;NA;NA
2021-08-29;2021;8;29;38;NA;NA;"25,6";"34";NA;NA;NA
2021-08-30;2021;8;30;38;NA;NA;"25";"41";NA;NA;NA
2021-08-31;2021;8;31;38;NA;NA;"25,7";"44";NA;NA;NA
2021-09-01;2021;9;1;38;NA;NA;"19,9";"76";NA;NA;NA
2021-09-02;2021;9;2;38;NA;NA;"20";"69";NA;NA;NA
2021-09-03;2021;9;3;38;NA;NA;"22,8";"55";NA;NA;NA
2021-09-04;2021;9;4;38;NA;NA;"24,6";"42";NA;NA;NA
2021-09-05;2021;9;5;38;NA;NA;"26";"44";NA;NA;NA
2021-09-06;2021;9;6;38;NA;NA;"26,5";"41";NA;NA;NA
2021-09-07;2021;9;7;38;NA;NA;"26,7";"38";NA;NA;NA
2021-09-08;2021;9;8;38;NA;NA;"23";"51";NA;NA;NA
2021-09-09;2021;9;9;38;NA;NA;"22,3";"53";NA;NA;NA
2021-09-10;2021;9;10;38;NA;NA;"22,8";"50";NA;NA;NA
2021-09-11;2021;9;11;38;NA;NA;"21,9";"47";NA;NA;NA
2021-09-12;2021;9;12;38;NA;NA;"24,4";"40";NA;NA;NA
2021-09-13;2021;9;13;38;NA;NA;"22,7";"52";NA;NA;NA
2021-09-14;2021;9;14;38;NA;NA;"17,9";"81";NA;NA;NA
2021-09-15;2021;9;15;38;NA;NA;"18,7";"75";NA;NA;NA
2021-09-16;2021;9;16;38;NA;NA;"20,7";"63";NA;NA;NA
2021-09-17;2021;9;17;38;NA;NA;"21,7";"57";NA;NA;NA
2021-09-18;2021;9;18;38;NA;NA;"20,8";"51";NA;NA;NA
2021-09-19;2021;9;19;38;NA;NA;"19,6";"42";NA;NA;NA
2021-09-20;2021;9;20;38;NA;NA;"19,3";"46";NA;NA;NA
2021-09-21;2021;9;21;38;NA;NA;"14,9";"53";NA;NA;NA
2021-09-22;2021;9;22;38;NA;NA;"16,8";"59";NA;NA;NA
2021-09-23;2021;9;23;38;NA;NA;"19";"64";NA;NA;NA
2021-09-24;2021;9;24;38;NA;NA;"18,6";"80";NA;NA;NA
2021-09-25;2021;9;25;38;NA;NA;"18,2";"73";NA;NA;NA
2021-09-26;2021;9;26;38;NA;NA;"18,8";"63";NA;NA;NA
2021-09-27;2021;9;27;38;NA;NA;"20,6";"54";NA;NA;NA
2021-09-28;2021;9;28;38;NA;NA;"20,4";"50";NA;NA;NA
2021-09-29;2021;9;29;38;NA;NA;"20,4";"47";NA;NA;NA
2021-09-30;2021;9;30;38;NA;NA;"19,8";"52";NA;NA;NA
2021-10-01;2021;10;1;38;NA;NA;"20,2";"47";NA;NA;NA
2021-10-02;2021;10;2;38;NA;NA;"19,8";"48";NA;NA;NA
2021-10-03;2021;10;3;38;NA;NA;"15,8";"70";NA;NA;NA
2021-10-04;2021;10;4;38;NA;NA;"14,3";"52";NA;NA;NA
2021-10-05;2021;10;5;38;NA;NA;"16,7";"60";NA;NA;NA
2021-10-06;2021;10;6;38;NA;NA;"19,2";"57";NA;NA;NA
2021-10-07;2021;10;7;38;NA;NA;NA;NA;NA;NA;NA
2021-10-08;2021;10;8;38;NA;NA;"20,4";"40";NA;NA;NA
2021-10-09;2021;10;9;38;NA;NA;"19";"39";NA;NA;NA
2021-10-10;2021;10;10;38;NA;NA;"18,2";"52";NA;NA;NA
2021-10-11;2021;10;11;38;NA;NA;"18,3";"55";NA;NA;NA
2021-10-12;2021;10;12;38;NA;NA;"18,9";"53";NA;NA;NA
2021-10-13;2021;10;13;38;NA;NA;"19";"27";NA;NA;NA
2021-10-14;2021;10;14;38;NA;NA;"18";"41";NA;NA;NA
2021-10-15;2021;10;15;38;NA;NA;"18,3";"49";NA;NA;NA
2021-10-16;2021;10;16;38;NA;NA;"17,1";"47";NA;NA;NA
2021-10-17;2021;10;17;38;NA;NA;"18,1";"64";NA;NA;NA
2021-10-18;2021;10;18;38;NA;NA;"18,7";"65";NA;NA;NA
2021-10-19;2021;10;19;38;NA;NA;"19,6";"60";NA;NA;NA
2021-10-20;2021;10;20;38;NA;NA;"18,9";"58";NA;NA;NA
2021-10-21;2021;10;21;38;NA;NA;"17,5";"56";NA;NA;NA
2021-10-22;2021;10;22;38;NA;NA;"15,4";"50";NA;NA;NA
2021-10-23;2021;10;23;38;NA;NA;"14,3";"49";NA;NA;NA
2021-10-24;2021;10;24;38;NA;NA;NA;NA;NA;NA;NA
2021-10-25;2021;10;25;38;NA;NA;"15,2";"43";NA;NA;NA
2021-10-26;2021;10;26;38;NA;NA;"15,7";"47";NA;NA;NA
2021-10-27;2021;10;27;38;NA;NA;"15,2";"53";NA;NA;NA
2021-10-28;2021;10;28;38;NA;NA;"14,9";"51";NA;NA;NA
2021-10-29;2021;10;29;38;NA;NA;"13,6";"72";NA;NA;NA
2021-10-30;2021;10;30;38;NA;NA;"15,2";"92";NA;NA;NA
2021-10-31;2021;10;31;38;NA;NA;"15,7";"96";NA;NA;NA
2021-11-01;2021;11;1;38;NA;NA;"14,5";"70";NA;NA;NA
2021-11-02;2021;11;2;38;NA;NA;"10,4";"74";NA;NA;NA
2021-11-03;2021;11;3;38;NA;NA;"8,8";"65";NA;NA;NA
2021-11-04;2021;11;4;38;NA;NA;"8,2";"65";NA;NA;NA
2021-11-05;2021;11;5;38;NA;NA;"8,3";"58";NA;NA;NA
2021-11-06;2021;11;6;38;NA;NA;"8,7";"49";NA;NA;NA
2021-11-07;2021;11;7;38;NA;NA;"8,9";"50";NA;NA;NA
2021-11-08;2021;11;8;38;NA;NA;"12";"50";NA;NA;NA
2021-11-09;2021;11;9;38;NA;NA;"12";"43";NA;NA;NA
2021-11-10;2021;11;10;38;NA;NA;"11,1";"49";NA;NA;NA
2021-11-11;2021;11;11;38;NA;NA;"11";"54";NA;NA;NA
2021-11-12;2021;11;12;38;NA;NA;"13";"56";NA;NA;NA
2021-11-13;2021;11;13;38;NA;NA;"12,4";"57";NA;NA;NA
2021-11-14;2021;11;14;38;NA;NA;"12";"58";NA;NA;NA
2021-11-15;2021;11;15;38;NA;NA;"11,7";"52";NA;NA;NA
2021-11-16;2021;11;16;38;NA;NA;"9,4";"60";NA;NA;NA
2021-11-17;2021;11;17;38;NA;NA;"9,9";"58";NA;NA;NA
2021-11-18;2021;11;18;38;NA;NA;"9";"59";NA;NA;NA
2021-11-19;2021;11;19;38;NA;NA;"10,9";"65";NA;NA;NA
2021-11-20;2021;11;20;38;NA;NA;"11,2";"71";NA;NA;NA
2021-11-21;2021;11;21;38;NA;NA;"11,3";"79";NA;NA;NA
2021-11-22;2021;11;22;38;NA;NA;"7,1";"92";NA;NA;NA
2021-11-23;2021;11;23;38;NA;NA;"4,7";"82";NA;NA;NA
2021-11-24;2021;11;24;38;NA;NA;"4,9";"81";NA;NA;NA
2021-11-25;2021;11;25;38;NA;NA;"6,8";"67";NA;NA;NA
2021-11-26;2021;11;26;38;NA;NA;"6,6";"63";NA;NA;NA
2021-11-27;2021;11;27;38;NA;NA;"5,5";"61";NA;NA;NA
2021-11-28;2021;11;28;38;NA;NA;"5";"58";NA;NA;NA
2021-11-29;2021;11;29;38;NA;NA;"9,7";"63";NA;NA;NA
2021-11-30;2021;11;30;38;NA;NA;"8,5";"66";NA;NA;NA
2021-12-01;2021;12;1;38;NA;NA;"6,6";"78";NA;NA;NA
2021-12-02;2021;12;2;38;NA;NA;"6,9";"58";NA;NA;NA
2021-12-03;2021;12;3;38;NA;NA;"8,1";"58";NA;NA;NA
2021-12-04;2021;12;4;38;NA;NA;"8,2";"75";NA;NA;NA
2021-12-05;2021;12;5;38;NA;NA;"8,3";"58";NA;NA;NA
2021-12-06;2021;12;6;38;NA;NA;"9,2";"64";NA;NA;NA
2021-12-07;2021;12;7;38;NA;NA;"7,9";"90";NA;NA;NA
2021-12-08;2021;12;8;38;NA;NA;"6,8";"66";NA;NA;NA
2021-12-09;2021;12;9;38;NA;NA;"8,5";"66";NA;NA;NA
2021-12-10;2021;12;10;38;NA;NA;"10,7";"67";NA;NA;NA
2021-12-11;2021;12;11;38;NA;NA;"12";"62";NA;NA;NA
2021-12-12;2021;12;12;38;NA;NA;"10,3";"74";NA;NA;NA
2021-12-13;2021;12;13;38;NA;NA;"9,4";"71";NA;NA;NA
2021-12-14;2021;12;14;38;NA;NA;"11,2";"55";NA;NA;NA
2021-12-15;2021;12;15;38;NA;NA;"11,8";"41";NA;NA;NA
2021-12-16;2021;12;16;38;NA;NA;"8,8";"55";NA;NA;NA
2021-12-17;2021;12;17;38;NA;NA;"7,7";"61";NA;NA;NA
2021-12-18;2021;12;18;38;NA;NA;"8";"66";NA;NA;NA
2021-12-19;2021;12;19;38;NA;NA;"9,2";"71";NA;NA;NA
2021-12-20;2021;12;20;38;NA;NA;"7,7";"79";NA;NA;NA
2021-12-21;2021;12;21;38;NA;NA;"10";"80";NA;NA;NA
2021-12-22;2021;12;22;38;NA;NA;"10,8";"83";NA;NA;NA
2021-12-23;2021;12;23;38;NA;NA;"9,7";"89";NA;NA;NA
2021-12-24;2021;12;24;38;NA;NA;"10,2";"96";NA;NA;NA
2021-12-25;2021;12;25;38;NA;NA;"8,9";"96";NA;NA;NA
2021-12-26;2021;12;26;38;NA;NA;"9,2";"99";NA;NA;NA
2021-12-27;2021;12;27;38;NA;NA;"11,8";"87";NA;NA;NA
2021-12-28;2021;12;28;38;NA;NA;"10,9";"85";NA;NA;NA
2021-12-29;2021;12;29;38;NA;NA;"9,8";"85";NA;NA;NA
2021-12-30;2021;12;30;38;NA;NA;"10,9";"77";NA;NA;NA
2021-12-31;2021;12;31;38;NA;NA;"11,4";"68";NA;NA;NA
2021-01-01;2021;1;1;39;NA;NA;NA;"74";NA;NA;"0,1"
2021-01-02;2021;1;2;39;NA;NA;NA;"60";NA;NA;"0"
2021-01-03;2021;1;3;39;NA;NA;NA;"67";NA;NA;"0"
2021-01-04;2021;1;4;39;NA;NA;NA;"65";NA;NA;"0"
2021-01-05;2021;1;5;39;NA;NA;NA;"72";NA;NA;"0"
2021-01-06;2021;1;6;39;NA;NA;NA;"65";NA;NA;"0"
2021-01-07;2021;1;7;39;NA;NA;NA;"78";NA;NA;"1,1"
2021-01-08;2021;1;8;39;NA;NA;NA;"85";NA;NA;"2"
2021-01-09;2021;1;9;39;NA;NA;NA;"98";NA;NA;"0,3"
2021-01-10;2021;1;10;39;NA;NA;NA;"85";NA;NA;NA
2021-01-11;2021;1;11;39;NA;NA;NA;"76";NA;NA;NA
2021-01-12;2021;1;12;39;NA;NA;NA;"78";NA;NA;"0"
2021-01-13;2021;1;13;39;NA;NA;NA;"77";NA;NA;"0"
2021-01-14;2021;1;14;39;NA;NA;NA;"78";NA;NA;"0"
2021-01-15;2021;1;15;39;NA;NA;NA;"82";NA;NA;"0"
2021-01-16;2021;1;16;39;NA;NA;NA;"80";NA;NA;"0"
2021-01-17;2021;1;17;39;NA;NA;NA;"76";NA;NA;"0"
2021-01-18;2021;1;18;39;NA;NA;NA;"77";NA;NA;"0"
2021-01-19;2021;1;19;39;NA;NA;NA;"81";NA;NA;"0"
2021-01-20;2021;1;20;39;NA;NA;NA;"93";NA;NA;"6"
2021-01-21;2021;1;21;39;NA;NA;NA;"97";NA;NA;"0,7"
2021-01-22;2021;1;22;39;NA;NA;NA;"80";NA;NA;"3,3"
2021-01-23;2021;1;23;39;NA;NA;NA;"92";NA;NA;"1,4"
2021-01-24;2021;1;24;39;NA;NA;NA;"68";NA;NA;"0,2"
2021-01-25;2021;1;25;39;NA;NA;NA;"91";NA;NA;"0"
2021-01-26;2021;1;26;39;NA;NA;NA;"92";NA;NA;"0"
2021-01-27;2021;1;27;39;NA;NA;NA;"87";NA;NA;"0"
2021-01-28;2021;1;28;39;NA;NA;NA;"95";NA;NA;"0"
2021-01-29;2021;1;29;39;NA;NA;NA;"93";NA;NA;"0"
2021-01-30;2021;1;30;39;NA;NA;NA;"76";NA;NA;"5,8"
2021-01-31;2021;1;31;39;NA;NA;NA;"76";NA;NA;"0"
2021-02-01;2021;2;1;39;NA;NA;NA;"70";NA;NA;"0"
2021-02-02;2021;2;2;39;NA;NA;NA;"91";NA;NA;"0,2"
2021-02-03;2021;2;3;39;NA;NA;NA;"88";NA;NA;"0"
2021-02-04;2021;2;4;39;NA;NA;NA;"84";NA;NA;"0,1"
2021-02-05;2021;2;5;39;NA;NA;NA;"74";NA;NA;"5,3"
2021-02-06;2021;2;6;39;NA;NA;NA;"87";NA;NA;"0,3"
2021-02-07;2021;2;7;39;NA;NA;NA;"77";NA;NA;"0,2"
2021-02-08;2021;2;8;39;NA;NA;NA;"89";NA;NA;"8,1"
2021-02-09;2021;2;9;39;NA;NA;NA;"94";NA;NA;"11,6"
2021-02-10;2021;2;10;39;NA;NA;NA;"72";NA;NA;"3,5"
2021-02-11;2021;2;11;39;NA;NA;NA;"91";NA;NA;"1,8"
2021-02-12;2021;2;12;39;NA;NA;NA;"79";NA;NA;"4,2"
2021-02-13;2021;2;13;39;NA;NA;NA;"68";NA;NA;"0"
2021-02-14;2021;2;14;39;NA;NA;NA;"73";NA;NA;"0"
2021-02-15;2021;2;15;39;NA;NA;NA;"76";NA;NA;"0"
2021-02-16;2021;2;16;39;NA;NA;NA;"75";NA;NA;"0"
2021-02-17;2021;2;17;39;NA;NA;NA;"73";NA;NA;"0"
2021-02-18;2021;2;18;39;NA;NA;NA;"70";NA;NA;"0"
2021-02-19;2021;2;19;39;NA;NA;NA;"64";NA;NA;"0"
2021-02-20;2021;2;20;39;NA;NA;NA;"55";NA;NA;"0"
2021-02-21;2021;2;21;39;NA;NA;NA;"76";NA;NA;"10,7"
2021-02-22;2021;2;22;39;NA;NA;NA;"69";NA;NA;"0,2"
2021-02-23;2021;2;23;39;NA;NA;NA;"73";NA;NA;"0"
2021-02-24;2021;2;24;39;NA;NA;NA;"76";NA;NA;"0"
2021-02-25;2021;2;25;39;NA;NA;NA;"75";NA;NA;"0"
2021-02-26;2021;2;26;39;NA;NA;NA;"66";NA;NA;"0"
2021-02-27;2021;2;27;39;NA;NA;NA;"55";NA;NA;"0"
2021-02-28;2021;2;28;39;NA;NA;NA;"65";NA;NA;"0"
2021-03-01;2021;3;1;39;NA;NA;NA;"76";NA;NA;"0"
2021-03-02;2021;3;2;39;NA;NA;NA;"71";NA;NA;"0"
2021-03-03;2021;3;3;39;NA;NA;NA;"73";NA;NA;"0"
2021-03-04;2021;3;4;39;NA;NA;NA;"81";NA;NA;"0"
2021-03-05;2021;3;5;39;NA;NA;NA;"73";NA;NA;"0"
2021-03-06;2021;3;6;39;NA;NA;NA;"65";NA;NA;"0"
2021-03-07;2021;3;7;39;NA;NA;NA;"71";NA;NA;"0"
2021-03-08;2021;3;8;39;NA;NA;NA;"85";NA;NA;"19,1"
2021-03-09;2021;3;9;39;NA;NA;NA;"64";NA;NA;"0,1"
2021-03-10;2021;3;10;39;NA;NA;NA;"60";NA;NA;"0"
2021-03-11;2021;3;11;39;NA;NA;NA;"67";NA;NA;"0"
2021-03-12;2021;3;12;39;NA;NA;NA;"66";NA;NA;"0"
2021-03-13;2021;3;13;39;NA;NA;NA;"58";NA;NA;"0"
2021-03-14;2021;3;14;39;NA;NA;NA;"60";NA;NA;"0"
2021-03-15;2021;3;15;39;NA;NA;NA;"54";NA;NA;"0"
2021-03-16;2021;3;16;39;NA;NA;NA;"55";NA;NA;"0"
2021-03-17;2021;3;17;39;NA;NA;NA;"52";NA;NA;"0"
2021-03-18;2021;3;18;39;NA;NA;NA;"50";NA;NA;"0"
2021-03-19;2021;3;19;39;NA;NA;NA;"61";NA;NA;"0"
2021-03-20;2021;3;20;39;NA;NA;NA;"47";NA;NA;"0"
2021-03-21;2021;3;21;39;NA;NA;NA;"48";NA;NA;"0"
2021-03-22;2021;3;22;39;NA;NA;NA;"54";NA;NA;"0"
2021-03-23;2021;3;23;39;NA;NA;NA;"50";NA;NA;"0"
