"Fecha";"Ano";"Mes";"Dia";"Estacion";"1";"8";"9";"10";"14"
2021-10-25;2021;10;25;11;NA;64;NA;NA;NA
2021-10-26;2021;10;26;11;NA;53;NA;NA;NA
2021-10-27;2021;10;27;11;NA;70;NA;NA;NA
2021-10-28;2021;10;28;11;NA;53;NA;NA;NA
2021-10-29;2021;10;29;11;NA;50;NA;NA;NA
2021-10-30;2021;10;30;11;NA;18;NA;NA;NA
2021-10-31;2021;10;31;11;NA;12;NA;NA;NA
2021-11-01;2021;11;1;11;NA;17;NA;NA;NA
2021-11-02;2021;11;2;11;NA;23;NA;NA;NA
2021-11-03;2021;11;3;11;NA;25;NA;NA;NA
2021-11-04;2021;11;4;11;NA;45;NA;NA;NA
2021-11-05;2021;11;5;11;NA;29;NA;NA;NA
2021-11-06;2021;11;6;11;NA;26;NA;NA;NA
2021-11-07;2021;11;7;11;NA;50;NA;NA;NA
2021-11-08;2021;11;8;11;NA;48;NA;NA;NA
2021-11-09;2021;11;9;11;NA;49;NA;NA;NA
2021-11-10;2021;11;10;11;NA;50;NA;NA;NA
2021-11-11;2021;11;11;11;NA;89;NA;NA;NA
2021-11-12;2021;11;12;11;NA;51;NA;NA;NA
2021-11-13;2021;11;13;11;NA;43;NA;NA;NA
2021-11-14;2021;11;14;11;NA;36;NA;NA;NA
2021-11-15;2021;11;15;11;NA;23;NA;NA;NA
2021-11-16;2021;11;16;11;NA;46;NA;NA;NA
2021-11-17;2021;11;17;11;NA;29;NA;NA;NA
2021-11-18;2021;11;18;11;NA;44;NA;NA;NA
2021-11-19;2021;11;19;11;NA;33;NA;NA;NA
2021-11-20;2021;11;20;11;NA;25;NA;NA;NA
2021-11-21;2021;11;21;11;NA;35;NA;NA;NA
2021-11-22;2021;11;22;11;NA;42;NA;NA;NA
2021-11-23;2021;11;23;11;NA;37;NA;NA;NA
2021-11-24;2021;11;24;11;NA;40;NA;NA;NA
2021-11-25;2021;11;25;11;NA;51;NA;NA;NA
2021-11-26;2021;11;26;11;NA;NA;NA;NA;NA
2021-11-27;2021;11;27;11;NA;25;NA;NA;NA
2021-11-28;2021;11;28;11;NA;19;NA;NA;NA
2021-11-29;2021;11;29;11;NA;28;NA;NA;NA
2021-11-30;2021;11;30;11;NA;62;NA;NA;NA
2021-12-01;2021;12;1;11;NA;56;NA;NA;NA
2021-12-02;2021;12;2;11;NA;37;NA;NA;NA
2021-12-03;2021;12;3;11;NA;48;NA;NA;NA
2021-12-04;2021;12;4;11;NA;31;NA;NA;NA
2021-12-05;2021;12;5;11;NA;15;NA;NA;NA
2021-12-06;2021;12;6;11;NA;19;NA;NA;NA
2021-12-07;2021;12;7;11;NA;38;NA;NA;NA
2021-12-08;2021;12;8;11;NA;14;NA;NA;NA
2021-12-09;2021;12;9;11;NA;26;NA;NA;NA
2021-12-10;2021;12;10;11;NA;33;NA;NA;NA
2021-12-11;2021;12;11;11;NA;49;NA;NA;NA
2021-12-12;2021;12;12;11;NA;60;NA;NA;NA
2021-12-13;2021;12;13;11;NA;53;NA;NA;NA
2021-12-14;2021;12;14;11;NA;58;NA;NA;NA
2021-12-15;2021;12;15;11;NA;79;NA;NA;NA
2021-12-16;2021;12;16;11;NA;67;NA;NA;NA
2021-12-17;2021;12;17;11;NA;60;NA;NA;NA
2021-12-18;2021;12;18;11;NA;46;NA;NA;NA
2021-12-19;2021;12;19;11;NA;37;NA;NA;NA
2021-12-20;2021;12;20;11;NA;57;NA;NA;NA
2021-12-21;2021;12;21;11;NA;56;NA;NA;NA
2021-12-22;2021;12;22;11;NA;50;NA;NA;NA
2021-12-23;2021;12;23;11;NA;57;NA;NA;NA
2021-12-24;2021;12;24;11;NA;38;NA;NA;NA
2021-12-25;2021;12;25;11;NA;26;NA;NA;NA
2021-12-26;2021;12;26;11;NA;23;NA;NA;NA
2021-12-27;2021;12;27;11;NA;13;NA;NA;NA
2021-12-28;2021;12;28;11;NA;19;NA;NA;NA
2021-12-29;2021;12;29;11;NA;48;NA;NA;NA
2021-12-30;2021;12;30;11;NA;52;NA;NA;NA
2021-12-31;2021;12;31;11;NA;49;NA;NA;NA
2021-01-01;2021;1;1;16;NA;18;NA;NA;51
2021-01-02;2021;1;2;16;NA;23;NA;NA;47
2021-01-03;2021;1;3;16;NA;34;NA;NA;32
2021-01-04;2021;1;4;16;NA;35;NA;NA;38
2021-01-05;2021;1;5;16;NA;58;NA;NA;14
2021-01-06;2021;1;6;16;NA;29;NA;NA;30
2021-01-07;2021;1;7;16;NA;26;NA;NA;30
2021-01-08;2021;1;8;16;NA;20;NA;NA;40
2021-01-09;2021;1;9;16;NA;15;NA;NA;50
2021-01-10;2021;1;10;16;NA;18;NA;NA;49
2021-01-11;2021;1;11;16;NA;52;NA;NA;29
2021-01-12;2021;1;12;16;NA;74;NA;NA;16
2021-01-13;2021;1;13;16;NA;81;NA;NA;16
2021-01-14;2021;1;14;16;NA;97;NA;NA;11
2021-01-15;2021;1;15;16;NA;117;NA;NA;7
2021-01-16;2021;1;16;16;NA;112;NA;NA;5
2021-01-17;2021;1;17;16;NA;93;NA;NA;11
2021-01-18;2021;1;18;16;NA;85;NA;NA;10
2021-01-19;2021;1;19;16;NA;62;NA;NA;15
2021-01-20;2021;1;20;16;NA;68;NA;NA;12
2021-01-21;2021;1;21;16;NA;28;NA;NA;38
2021-01-22;2021;1;22;16;NA;22;NA;NA;51
2021-01-23;2021;1;23;16;NA;19;NA;NA;47
2021-01-24;2021;1;24;16;NA;14;NA;NA;60
2021-01-25;2021;1;25;16;NA;23;NA;NA;34
2021-01-26;2021;1;26;16;NA;31;NA;NA;17
2021-01-27;2021;1;27;16;NA;40;NA;NA;10
2021-01-28;2021;1;28;16;NA;34;NA;NA;8
2021-01-29;2021;1;29;16;NA;32;NA;NA;12
2021-01-30;2021;1;30;16;NA;10;NA;NA;43
2021-01-31;2021;1;31;16;NA;12;NA;NA;50
2021-02-01;2021;2;1;16;NA;23;NA;NA;40
2021-02-02;2021;2;2;16;NA;26;NA;NA;26
2021-02-03;2021;2;3;16;NA;37;NA;NA;17
2021-02-04;2021;2;4;16;NA;38;NA;NA;22
2021-02-05;2021;2;5;16;NA;24;NA;NA;26
2021-02-06;2021;2;6;16;NA;25;NA;NA;33
2021-02-07;2021;2;7;16;NA;12;NA;NA;44
2021-02-08;2021;2;8;16;NA;21;NA;NA;43
2021-02-09;2021;2;9;16;NA;28;NA;NA;43
2021-02-10;2021;2;10;16;NA;23;NA;NA;49
2021-02-11;2021;2;11;16;NA;42;NA;NA;18
2021-02-12;2021;2;12;16;NA;27;NA;NA;37
2021-02-13;2021;2;13;16;NA;33;NA;NA;38
2021-02-14;2021;2;14;16;NA;32;NA;NA;30
2021-02-15;2021;2;15;16;NA;29;NA;NA;36
2021-02-16;2021;2;16;16;NA;48;NA;NA;22
2021-02-17;2021;2;17;16;NA;57;NA;NA;17
2021-02-18;2021;2;18;16;NA;50;NA;NA;17
2021-02-19;2021;2;19;16;NA;56;NA;NA;16
2021-02-20;2021;2;20;16;NA;32;NA;NA;36
2021-02-21;2021;2;21;16;NA;13;NA;NA;52
2021-02-22;2021;2;22;16;NA;26;NA;NA;44
2021-02-23;2021;2;23;16;NA;39;NA;NA;25
2021-02-24;2021;2;24;16;NA;33;NA;NA;25
2021-02-25;2021;2;25;16;NA;24;NA;NA;29
2021-02-26;2021;2;26;16;NA;29;NA;NA;30
2021-02-27;2021;2;27;16;NA;30;NA;NA;35
2021-02-28;2021;2;28;16;NA;13;NA;NA;50
2021-03-01;2021;3;1;16;NA;30;NA;NA;33
2021-03-02;2021;3;2;16;NA;31;NA;NA;36
2021-03-03;2021;3;3;16;NA;41;NA;NA;23
2021-03-04;2021;3;4;16;NA;47;NA;NA;9
2021-03-05;2021;3;5;16;NA;35;NA;NA;22
2021-03-06;2021;3;6;16;NA;18;NA;NA;44
2021-03-07;2021;3;7;16;NA;19;NA;NA;47
2021-03-08;2021;3;8;16;NA;33;NA;NA;30
2021-03-09;2021;3;9;16;NA;16;NA;NA;48
